timestamp,occupied,button_pressed,tamper_detected,battery_voltage,temperature_celsius,humidity_percent,time_since_last_event_min,event_count,estado
2025-06-13 13:40:34+00:00,False,False,True,2.4,25,46,0,1203,real
2025-06-13 13:42:26+00:00,False,False,True,2.4,25,46,1,1212,real
2025-06-13 13:50:33+00:00,False,False,True,2.4,25,45,0,1217,real
2025-06-13 13:53:37+00:00,False,False,True,2.4,25,52,0,1240,real
2025-06-13 13:56:09+00:00,False,False,True,2.4,25,59,0,1259,real
2025-06-13 14:07:47+00:00,False,False,True,2.4,26,43,0,1268,real
2025-06-14 07:06:44+00:00,False,False,True,2.5,22,57,0,1890,real
2025-06-14 07:09:51+00:00,False,False,False,2.4,23,57,2,1895,real
2025-06-14 08:09:51+00:00,False,False,False,2.5,23,55,62,1895,real
2025-06-14 09:09:51+00:00,False,False,False,2.5,24,53,122,1895,real
2025-06-14 09:11:14+00:00,False,False,True,2.5,24,53,0,1897,real
2025-06-14 09:18:02+00:00,False,False,True,2.4,28,49,0,1910,real
2025-06-14 09:20:07+00:00,False,False,True,2.4,31,47,0,1924,real
2025-06-14 09:29:40+00:00,False,False,True,2.4,23,55,0,1972,real
2025-06-14 09:29:53+00:00,False,False,True,2.4,-100,150,0,1974,infectado
2025-06-14 09:29:53+00:00,False,False,True,2.4,23,56,0,1974,real
2025-06-14 09:41:08+00:00,False,False,True,2.4,23,55,0,1979,real
2025-06-14 09:41:22+00:00,False,False,True,2.4,24,56,0,1981,real
2025-06-14 09:44:21+00:00,False,False,True,2.4,26,52,0,1983,real
2025-06-14 09:46:33+00:00,False,False,True,2.4,26,51,0,1994,real
2025-06-14 09:46:33+00:00,False,False,True,2.4,999,-20,0,1994,infectado
2025-06-14 09:47:33+00:00,False,False,True,2.4,26,52,0,1998,real
2025-06-14 09:47:55+00:00,False,False,True,2.4,26,52,0,2001,real
2025-06-14 09:48:41+00:00,False,False,True,2.4,26,51,0,2003,real
2025-06-14 09:52:58+00:00,False,False,True,2.4,25,52,0,2008,real
2025-06-14 09:59:24+00:00,False,False,True,2.4,23,56,1,2046,real
2025-06-14 10:09:02+00:00,False,False,True,2.4,23,56,0,2068,real
2025-06-14 10:09:51+00:00,False,False,False,2.4,23,56,1,2070,real
2025-06-14 10:16:44+00:00,False,False,True,2.5,23,56,0,2071,real
2025-06-14 10:24:28+00:00,False,False,True,2.4,30,47,0,2104,real
2025-06-14 10:24:37+00:00,False,False,True,2.4,30,46,0,2105,real
2025-06-14 10:24:44+00:00,False,False,True,2.4,30,47,0,2106,real
2025-06-14 10:28:51+00:00,False,False,True,2.4,26,49,0,2125,real
2025-06-14 10:38:01+00:00,False,False,False,2.4,25,52,0,2131,infectado
2025-06-14 10:38:01+00:00,False,False,True,2.4,25,52,0,2131,real
2025-06-14 10:45:25+00:00,False,False,True,2.4,24,53,0,2134,real
2025-06-14 10:45:31+00:00,False,False,True,2.4,24,53,0,2135,real
2025-06-14 10:48:26+00:00,False,False,True,2.4,27,50,0,2147,real
2025-06-14 10:48:34+00:00,False,False,True,2.4,28,50,0,2148,real
2025-06-14 10:53:44+00:00,False,False,True,2.4,27,52,0,2155,real
2025-06-14 10:53:50+00:00,False,False,True,2.4,27,52,0,2156,real
2025-06-14 11:00:07+00:00,False,False,True,2.4,26,51,0,2165,real
2025-06-14 11:02:56+00:00,False,False,True,2.4,27,57,0,2186,real
2025-06-14 11:09:51+00:00,False,False,False,2.4,26,51,0,2200,real
2025-06-14 11:10:01+00:00,False,False,True,2.4,26,51,0,2201,real
2025-06-14 11:19:48+00:00,False,False,True,2.4,25,53,0,2205,real
2025-06-14 11:25:43+00:00,False,False,True,2.4,24,54,0,2210,real
2025-06-14 11:25:57+00:00,False,False,True,2.4,24,56,0,2212,real
2025-06-14 11:30:55+00:00,False,False,True,2.4,28,50,0,2237,real
2025-06-14 11:35:31+00:00,False,False,True,2.4,25,52,0,2254,real
2025-06-14 11:35:38+00:00,False,False,True,2.4,25,52,0,2255,real
2025-06-14 11:35:38+00:00,False,False,False,2.4,25,52,0,2255,infectado
2025-06-14 11:35:54+00:00,False,False,True,2.4,25,53,0,2256,real
2025-06-14 11:45:10+00:00,False,False,True,2.4,25,68,0,2315,real
2025-06-14 11:51:41+00:00,False,False,True,2.4,25,56,0,2333,real
2025-06-14 11:57:51+00:00,False,False,True,2.4,24,56,0,2338,real
2025-06-14 11:58:05+00:00,False,False,True,2.4,24,58,0,2340,real
2025-06-14 12:03:00+00:00,False,False,True,2.4,25,55,0,2341,real
2025-06-14 12:09:51+00:00,False,False,False,2.4,23,56,1,2354,real
2025-06-14 12:36:30+00:00,False,False,True,2.5,22,59,0,2376,real
2025-06-14 13:09:51+00:00,False,False,False,2.4,24,56,21,2394,real
2025-06-14 13:31:52+00:00,False,False,True,2.4,25,56,0,2402,real
2025-06-14 13:44:53+00:00,False,False,True,2.4,25,55,0,2404,real
2025-06-14 13:52:53+00:00,False,False,True,2.4,25,55,0,2405,real
2025-06-14 14:01:43+00:00,False,False,True,2.4,25,55,0,2406,real
2025-06-14 14:09:51+00:00,False,False,False,2.4,25,55,8,2406,real
2025-06-14 14:17:12+00:00,False,False,False,2.4,24,56,0,2407,infectado
2025-06-14 14:17:12+00:00,False,False,True,2.4,24,56,0,2407,real
2025-06-14 14:32:17+00:00,False,False,True,2.4,24,56,0,2408,real
2025-06-14 14:38:30+00:00,False,False,True,2.4,24,57,0,2409,real
2025-06-14 15:09:51+00:00,False,False,False,2.4,24,58,28,2411,real
2025-06-14 16:09:51+00:00,False,False,True,2.4,24,58,88,2411,infectado
2025-06-14 16:09:51+00:00,False,False,False,2.4,24,58,88,2411,real
2025-06-14 17:09:51+00:00,False,False,False,2.5,24,58,148,2411,real
2025-06-14 18:09:51+00:00,False,False,False,2.5,23,58,208,2411,real
2025-06-14 19:09:07+00:00,False,False,True,2.5,22,58,0,2412,real
2025-06-14 19:09:51+00:00,False,False,False,2.4,22,58,0,2416,real
2025-06-14 19:43:29+00:00,False,False,True,2.4,22,58,0,2422,real
2025-06-14 20:09:51+00:00,False,False,False,2.4,23,57,26,2426,real
2025-06-14 20:09:51+00:00,False,False,True,2.4,23,57,26,2426,infectado
2025-06-14 20:38:04+00:00,False,False,True,2.5,23,56,0,2431,real
2025-06-14 20:42:17+00:00,False,False,True,2.4,23,56,0,2449,real
2025-06-14 21:09:51+00:00,False,False,False,2.4,23,55,16,2496,real
2025-06-14 22:09:51+00:00,False,False,True,2.5,24,54,76,2496,infectado
2025-06-14 22:09:51+00:00,False,False,False,2.5,24,54,76,2496,real
2025-06-14 22:11:03+00:00,False,False,True,2.4,24,54,0,2497,real
2025-06-14 23:09:51+00:00,False,False,False,2.4,25,51,13,2512,real
2025-06-15 00:09:51+00:00,False,False,False,2.4,25,51,5,2521,real
2025-06-15 13:07:49+00:00,False,False,True,2.4,25,52,0,2899,real
2025-06-15 13:09:51+00:00,False,False,False,2.4,23,50,1,2904,real
2025-06-15 13:11:44+00:00,False,False,True,2.4,22,53,0,2906,real
2025-06-15 13:52:29+00:00,False,False,True,2.4,23,58,0,2911,real
2025-06-15 13:52:42+00:00,False,False,True,2.4,23,57,0,2912,real
2025-06-15 14:09:51+00:00,False,False,False,2.4,23,54,17,2912,real
2025-06-15 15:09:51+00:00,False,False,False,2.4,22,56,77,2912,real
2025-06-15 16:09:51+00:00,False,False,False,2.4,22,57,137,2912,real
2025-06-15 16:17:51+00:00,False,False,False,2.4,22,57,137,2912,infectado
2025-06-15 16:21:42+00:00,False,False,True,2.4,22,57,0,2913,real
2025-06-15 16:31:18+00:00,False,False,True,2.4,23,64,0,2916,real
2025-06-15 16:31:28+00:00,False,False,True,2.4,23,65,0,2917,real
2025-06-15 17:09:51+00:00,False,False,False,2.4,23,57,38,2918,real
2025-06-15 17:33:16+00:00,False,False,True,2.5,22,57,0,2919,real
2025-06-15 17:33:36+00:00,False,False,True,2.4,23,58,0,2921,real
2025-06-15 18:06:37+00:00,False,False,True,2.4,19,60,0,2923,real
2025-06-15 18:06:45+00:00,False,False,True,2.4,19,61,0,2924,real
2025-06-15 18:09:51+00:00,False,False,False,2.4,20,64,0,2931,real
2025-06-15 18:23:19+00:00,False,False,True,2.5,23,60,0,2956,real
2025-06-15 18:23:31+00:00,False,False,True,2.4,23,59,0,2958,real
2025-06-15 18:31:40+00:00,False,False,True,2.4,23,57,0,2959,real
2025-06-15 18:37:50+00:00,False,False,True,2.4,22,59,0,2974,real
2025-06-15 18:38:07+00:00,False,False,False,2.4,23,59,0,2977,infectado
2025-06-15 18:38:07+00:00,False,False,True,2.4,23,59,0,2977,real
2025-06-15 19:09:51+00:00,False,False,False,2.4,19,60,32,2977,real
2025-06-15 19:55:24+00:00,False,False,True,2.4,18,61,1,2978,real
2025-06-15 19:55:31+00:00,False,False,True,2.4,18,62,0,2979,real
2025-06-15 20:09:51+00:00,False,False,False,2.4,21,61,2,3017,real
2025-06-15 20:28:07+00:00,False,False,True,2.4,22,59,0,3080,real
2025-06-15 20:33:58+00:00,False,False,True,2.4,26,55,0,3118,real
2025-06-15 20:34:04+00:00,False,False,True,2.4,26,55,0,3119,real
2025-06-15 20:34:13+00:00,False,False,True,2.4,26,55,0,3120,real
2025-06-15 21:09:51+00:00,False,False,False,2.4,23,54,27,3128,real
2025-06-15 22:09:52+00:00,False,False,False,2.4,22,54,87,3128,real
2025-06-15 22:16:17+00:00,False,False,True,2.4,22,54,93,3128,real
2025-06-15 22:16:27+00:00,False,False,True,2.4,22,56,0,3130,real
2025-06-15 22:17:04+00:00,False,False,True,2.4,23,58,0,3132,real
2025-06-15 22:54:50+00:00,False,False,True,2.4,23,61,0,3134,real
2025-06-15 23:09:52+00:00,False,False,False,2.4,23,61,15,3134,real
2025-06-15 23:09:52+00:00,False,False,False,2.4,999,-20,15,3134,infectado
2025-06-15 23:24:33+00:00,False,False,True,2.4,23,60,0,3135,real
2025-06-15 23:30:37+00:00,False,False,False,2.4,23,60,0,3136,infectado
2025-06-15 23:30:37+00:00,False,False,True,2.4,23,60,0,3136,real
2025-06-15 23:38:28+00:00,False,False,True,2.4,24,60,0,3144,real
2025-06-16 00:09:52+00:00,False,False,False,2.4,25,57,31,3145,real
2025-06-16 01:09:52+00:00,False,False,False,2.4,57,25,91,3145,infectado
2025-06-16 01:09:52+00:00,False,False,False,2.4,25,57,91,3145,real
2025-06-17 17:44:28+00:00,False,False,True,2.4,27,47,0,3146,real
2025-06-17 18:09:52+00:00,False,False,False,2.4,27,47,17,3149,real
2025-06-17 18:27:23+00:00,False,False,True,2.4,27,49,0,3150,real
2025-06-17 18:27:38+00:00,False,False,True,2.4,27,50,0,3151,real
2025-06-17 18:40:12+00:00,False,False,True,2.4,26,51,0,3157,real
2025-06-17 18:40:19+00:00,False,False,True,2.4,26,52,0,3158,real
2025-06-17 18:40:30+00:00,False,False,True,2.4,26,53,0,3159,real
2025-06-17 18:46:36+00:00,False,False,True,2.4,26,53,0,3162,real
2025-06-17 18:57:16+00:00,False,False,True,2.4,26,54,0,3218,real
2025-06-17 19:09:52+00:00,False,False,False,2.4,26,56,12,3220,real
2025-06-17 19:12:53+00:00,False,False,True,2.4,26,56,0,3221,real
2025-06-17 19:19:55+00:00,False,False,True,2.4,26,55,0,3223,real
2025-06-17 19:20:06+00:00,False,False,True,2.4,26,55,0,3224,real
2025-06-17 19:21:58+00:00,False,False,True,2.4,25,54,0,3229,real
2025-06-17 19:22:16+00:00,False,False,True,2.4,25,56,0,3232,real
2025-06-17 19:38:56+00:00,False,False,True,2.4,25,56,0,3260,real
2025-06-17 19:39:08+00:00,False,False,True,2.4,25,56,0,3261,real
2025-06-17 19:51:09+00:00,False,False,True,2.4,24,58,0,3279,real
2025-06-17 20:09:52+00:00,False,False,False,2.4,25,57,0,3288,real
2025-06-17 20:11:09+00:00,False,False,True,2.4,25,57,0,3289,real
2025-06-17 20:11:18+00:00,False,False,True,2.4,25,58,0,3290,real
2025-06-17 20:20:55+00:00,False,False,True,2.4,25,57,0,3298,real
2025-06-17 20:28:03+00:00,False,False,True,2.4,24,58,0,3301,real
2025-06-17 20:29:41+00:00,False,False,True,2.4,24,61,0,3312,real
2025-06-17 20:30:07+00:00,False,False,True,2.4,24,62,0,3315,real
2025-06-17 20:39:27+00:00,False,False,True,2.4,24,59,0,3321,real
2025-06-17 20:39:42+00:00,False,False,True,2.4,24,59,0,3323,real
2025-06-18 10:48:15+00:00,False,False,True,2.4,26,50,0,3901,real
2025-06-18 10:48:15+00:00,False,False,False,2.4,26,50,0,3901,infectado
2025-06-18 10:49:29+00:00,False,False,True,2.4,26,50,0,3907,real
